,Name,Year,Transmission,Owner_Type,Engine (CC),Power (bhp),Price
3724,1298,2009.0,0,0,2987.0,224.34,13.75
3725,1129,2017.0,1,0,1248.0,74,3.0
3726,1185,2017.0,1,0,1248.0,88.5,9.25
3727,1864,2013.0,0,0,2400.0,215,17.65
3728,1733,2014.0,0,0,2982.0,168.5,18.25
3729,770,2013.0,1,0,1396.0,90,3.45
3730,18,2015.0,0,0,1968.0,174.33,23.75
3731,1410,2013.0,1,2,1461.0,108.5,5.45
3732,1010,2017.0,0,0,998.0,67.04,5.25
3733,1068,2005.0,1,0,1298.0,78.9,1.1
3734,708,2012.0,0,0,1197.0,78.9,2.9
3735,74,2010.0,0,0,1995.0,190,14.2
3736,577,2018.0,1,0,1197.0,82,5.8
3737,566,2017.0,0,0,1197.0,82,7.22
3738,560,2016.0,1,0,1197.0,81.86,4.87
3739,1816,2013.0,1,0,1198.0,74,3.3
3740,432,2007.0,1,2,1497.0,78,3.0
3741,1282,2014.0,0,0,2143.0,136,26.0
3742,1081,2017.0,1,0,796.0,35,2.9
3743,639,2014.0,0,0,1591.0,121.3,7.5
3744,956,2015.0,1,0,796.0,47.3,2.36
3745,1185,2017.0,1,0,1248.0,88.5,11.39
3746,924,2013.0,1,0,2179.0,140,7.02
3747,1182,2016.0,1,0,1248.0,88.5,8.0
3748,718,2017.0,1,0,1197.0,81.83,7.11
3749,1268,1998.0,0,0,1796.0,157.7,3.9
3750,970,2009.0,1,0,796.0,46.3,2.15
3751,369,2013.0,1,0,1198.0,86.7,3.25
3752,823,2015.0,0,0,2993.0,255,70.66
3753,569,2013.0,1,0,1120.0,70,4.61
3754,464,2008.0,1,0,1799.0,130,2.35
3755,569,2014.0,1,2,796.0,70,4.05
3756,943,2009.0,1,2,796.0,37,0.8
3757,1717,2014.0,1,0,1364.0,67.1,5.6
3758,760,2015.0,1,0,1396.0,88.73,5.35
3759,965,2017.0,1,0,998.0,67.1,3.25
3760,135,2012.0,0,2,1995.0,184,11.5
3761,1005,2016.0,0,0,998.0,67.04,4.25
3762,1548,2009.0,0,2,1798.0,157.75,4.45
3763,934,2009.0,1,0,2498.0,112,2.85
3764,924,2014.0,1,0,2179.0,140,7.85
3765,1138,2016.0,1,0,1197.0,85.8,5.3
3766,254,2017.0,1,0,999.0,123.24,8.0
3767,1690,2014.0,1,0,1364.0,87.2,9.43
3768,731,2012.0,1,0,1197.0,80,2.75
3769,1428,2018.0,1,0,1461.0,108.45,13.5
3770,1269,2009.0,0,0,2987.0,198.5,9.99
3771,989,2017.0,1,0,998.0,100,6.95
3772,1391,2015.0,0,0,1498.0,99.6,6.75
3773,563,2018.0,0,0,1197.0,82,5.5
3774,1038,2018.0,1,0,1462.0,103.25,9.18
3775,678,2014.0,1,0,1197.0,82,4.15
3776,635,2012.0,1,0,1582.0,126.32,6.5
3777,1208,2015.0,1,0,1197.0,81.8,4.11
3778,645,2008.0,1,2,1493.0,110,2.25
3779,1718,2015.0,1,0,1197.0,78.9,4.56
3780,935,2013.0,1,0,2498.0,112,4.0
3781,1719,2015.0,1,0,1364.0,67.06,5.27
3782,909,2019.0,1,0,2523.0,63,9.11
3783,1414,2010.0,1,2,1995.0,147.6,6.2
3784,1779,2017.0,0,0,2755.0,171.5,19.97
3785,507,2016.0,1,0,1396.0,88.7,10.17
3786,1159,2014.0,1,0,1248.0,74,4.5
3787,625,2019.0,1,0,1582.0,126.2,14.28
3788,972,2012.0,1,2,796.0,46.3,2.47
3789,1099,2016.0,1,0,1248.0,88.5,7.9
3790,528,2011.0,1,0,814.0,55.2,2.3
3791,1402,2013.0,1,0,1598.0,102.5,6.5
3792,528,2016.0,1,0,814.0,55.2,3.25
3793,1664,2017.0,1,0,1248.0,88.7,5.85
3794,1257,2014.0,0,2,2143.0,203,29.0
3795,49,2014.0,0,2,1968.0,174.3,25.71
3796,296,2008.0,1,2,1596.0,101,1.85
3797,82,2015.0,0,0,1995.0,184,22.75
3798,989,2018.0,1,0,998.0,100,8.32
3799,1255,2014.0,0,0,2143.0,203,26.0
3800,274,2012.0,0,0,2953.0,78.9,7.0
3801,706,2013.0,1,0,1197.0,78.9,3.45
3802,565,2017.0,1,0,1197.0,82,5.15
3803,391,2014.0,1,0,1198.0,86.8,3.51
3804,761,2015.0,1,0,1396.0,88.76,3.45
3805,1832,2013.0,1,0,1198.0,73.9,3.75
3806,414,2001.0,1,2,1493.0,100,1.45
3807,1495,2008.0,1,0,1896.0,66,2.2
3808,267,2010.0,1,2,2499.0,141,7.99
3809,175,2013.0,1,2,1991.0,147.9,6.75
3810,406,2013.0,0,0,1498.0,98.6,11.99
3811,497,2014.0,1,0,1498.0,98.6,5.0
3812,1059,2012.0,1,2,1248.0,88.76,5.9
3813,577,2013.0,1,0,1197.0,82,3.75
3814,780,2014.0,0,0,2993.0,270.9,29.5
3815,380,2014.0,1,0,1198.0,86.7,4.75
3816,25,2011.0,0,0,2698.0,179.5,11.5
3817,718,2017.0,1,0,1197.0,81.83,6.95
3818,1790,2016.0,1,0,1198.0,73.75,5.4
3819,1450,2011.0,0,0,1997.0,135.1,4.75
3820,965,2011.0,1,0,998.0,67.1,2.15
3821,973,2005.0,1,0,796.0,46.3,0.9
3822,1211,2016.0,1,0,998.0,67.04,3.5
3823,217,2016.0,1,0,1248.0,92,5.85
3824,1142,2010.0,1,0,1248.0,73.9,3.15
3825,1466,2016.0,1,0,1461.0,84.8,6.0
3826,758,2010.0,1,0,1197.0,80,2.23
3827,682,2016.0,1,0,998.0,82,2.5
3828,1196,2015.0,1,0,998.0,67.1,3.87
3829,924,2014.0,1,0,2179.0,140,9.5
3830,1733,2014.0,0,0,2982.0,168.5,17.75
3831,1438,2012.0,1,0,1461.0,108.45,3.75
3832,597,2010.0,1,2,1086.0,62.1,1.5
3833,636,2013.0,1,2,1591.0,121.3,5.0
3834,132,2014.0,0,2,1995.0,177,17.0
3835,465,2011.0,0,0,1799.0,130,4.38
3836,36,2018.0,0,0,1798.0,187.74,41.5
3837,1197,2017.0,1,0,998.0,67.04,3.0
3838,1185,2018.0,1,0,1248.0,88.5,11.0
3839,796,2012.0,0,2,2720.0,190,14.0
3840,1044,2016.0,0,0,1248.0,74,7.65
3841,663,2018.0,1,0,1591.0,121.3,8.7
3842,1065,2016.0,1,0,1248.0,88.5,9.9
3843,503,2010.0,1,0,1495.0,94,2.05
3844,716,2016.0,1,0,1197.0,80,5.25
3845,663,2012.0,1,0,1591.0,121.3,5.77
3846,967,2010.0,1,0,796.0,46.3,1.95
3847,889,2011.0,1,2,2179.0,120,7.45
3848,1196,2012.0,1,0,998.0,67.1,2.6
3849,716,2011.0,1,2,1197.0,80,3.25
3850,1092,2010.0,1,0,1248.0,73.9,3.85
3851,1461,2013.0,0,2,1995.0,148,7.5
3852,74,2012.0,0,0,1995.0,190,11.5
3853,394,2013.0,1,0,1198.0,86.8,3.25
3854,612,2003.0,1,2,1997.0,134,1.5
3855,1137,2014.0,1,0,1248.0,73.9,5.31
3856,925,2013.0,1,0,2179.0,140,9.0
3857,705,2016.0,1,0,1086.0,68.05,3.59
3858,1037,2016.0,1,0,1373.0,91.1,7.35
3859,1760,2013.0,1,0,2494.0,102,12.0
3860,577,2017.0,1,0,1197.0,123.7,6.02
3861,189,2008.0,1,0,1991.0,123.7,2.57
3862,900,2013.0,1,0,2696.0,162,12.45
3863,924,2015.0,1,0,2179.0,140,12.63
3864,449,2014.0,1,2,1497.0,117.3,7.75
3865,257,2014.0,1,0,1498.0,89.84,5.5
3866,764,2015.0,1,0,1197.0,81.83,4.43
3867,1242,2016.0,0,0,2143.0,136,24.51
3868,531,2014.0,1,0,814.0,55,2.65
3869,951,2012.0,1,2,796.0,40.3,2.1
3870,1711,2011.0,1,0,1496.0,88.7,3.2
3871,1134,2016.0,1,0,1248.0,74,4.25
3872,970,2008.0,1,0,796.0,46.3,1.1
3873,1009,2015.0,1,0,998.0,67.04,4.3
3874,258,2015.0,1,0,1498.0,89.84,8.9
3875,1409,2015.0,1,0,1461.0,108.5,6.5
3876,357,2009.0,0,3,2354.0,142,3.5
3877,1155,2008.0,1,0,1248.0,75,4.25
3878,914,2018.0,0,0,2179.0,140,16.46
3879,476,2016.0,1,0,1199.0,88.7,5.95
3880,450,2015.0,1,0,1497.0,117.3,7.1
3881,211,2011.0,1,2,1172.0,67,1.25
3882,1070,2010.0,1,2,1061.0,93.7,2.5
3883,1066,2013.0,1,0,1373.0,93.7,5.5
3884,1382,2013.0,1,0,1198.0,75,3.25
3885,423,2010.0,1,0,1497.0,118,5.0
3886,1726,2016.0,1,0,1496.0,88.73,6.58
3887,79,2013.0,0,0,1995.0,184,19.5
3888,472,2017.0,1,0,1199.0,88.7,6.14
3889,1045,2013.0,1,0,1248.0,73.75,4.95
3890,1535,2013.0,1,0,1598.0,103.5,5.75
3891,921,2013.0,1,0,2179.0,140,6.6
3892,563,2015.0,0,0,1197.0,82,5.72
3893,423,2009.0,1,2,1497.0,118,2.6
3894,1756,2010.0,1,2,2494.0,102,6.5
3895,924,2011.0,1,0,2179.0,140,6.1
3896,1137,2010.0,1,0,1248.0,103.6,3.85
3897,1855,2013.0,1,2,1598.0,103.6,4.5
3898,1712,2013.0,1,0,1364.0,147.51,5.3
3899,7,2013.0,0,2,1968.0,147.51,18.25
3900,1054,2012.0,1,0,1373.0,93.7,5.75
3901,1679,2010.0,1,2,1798.0,138,3.35
3902,941,2010.0,1,2,796.0,37,0.9
3903,423,2011.0,1,0,1497.0,118,5.5
3904,1138,2014.0,1,0,1197.0,85.8,3.99
3905,1672,2014.0,0,0,2494.0,158.2,18.75
3906,571,2014.0,1,0,1120.0,70,3.5
3907,1778,2016.0,0,0,2755.0,171.5,16.45
3908,694,2011.0,1,0,1197.0,78.9,3.65
3909,563,2014.0,0,0,1197.0,82,5.4
3910,981,2018.0,1,0,1248.0,74,8.7
3911,1553,2016.0,0,0,1798.0,177.46,20.75
3912,1307,2010.0,0,0,2143.0,170,12.5
3913,1092,2011.0,1,0,1248.0,73.9,1.89
3914,1134,2015.0,1,0,1248.0,74,4.0
3915,469,2012.0,1,0,1799.0,130.2,3.95
3916,1057,2015.0,1,0,1248.0,88.5,7.85
3917,539,2014.0,1,0,1582.0,126.24,7.0
3918,1733,2016.0,0,0,2982.0,168.5,24.99
3919,1828,2013.0,0,0,1197.0,103.6,4.5
3920,1501,2005.0,1,3,1896.0,66,1.25
3921,1822,2014.0,1,0,1498.0,88.8,3.95
3922,595,2012.0,1,2,1086.0,62.1,1.6
3923,503,2004.0,1,0,1495.0,94,0.6
3924,526,2014.0,1,2,814.0,55.2,3.39
3925,1759,2011.0,1,0,2494.0,102,9.8
3926,1077,2017.0,1,0,1248.0,74,5.91
3927,1023,2017.0,1,0,1462.0,103.25,8.25
3928,1140,2012.0,1,0,1298.0,85.8,3.75
3929,446,2017.0,0,0,1497.0,117.3,12.5
3930,1161,2015.0,1,0,1248.0,86.8,5.95
3931,391,2015.0,1,0,1198.0,86.8,3.8
3932,1719,2014.0,1,0,1364.0,67.04,4.35
3933,1872,2015.0,0,0,2400.0,215,32.5
3934,1589,2015.0,1,0,1193.0,64.08,3.0
3935,1779,2016.0,0,2,2755.0,171.5,19.0
3936,1848,2013.0,1,0,1598.0,103.6,5.0
3937,257,2014.0,1,0,1498.0,89.84,5.45
3938,1207,2010.0,1,0,998.0,67.1,2.7
3939,1339,2006.0,1,0,2987.0,210,10.75
3940,1821,2015.0,1,0,1498.0,88.8,5.8
3941,1566,2007.0,1,2,1193.0,65.3,0.95
3942,946,2002.0,1,2,796.0,37,0.63
3943,793,2018.0,1,0,1956.0,170,17.55
3944,964,2016.0,1,0,998.0,67.1,3.0
3945,1504,2013.0,0,0,1968.0,141,15.0
3946,1136,2016.0,1,0,1248.0,74,6.0
3947,1029,2016.0,1,0,1248.0,88.5,7.65
3948,1320,2009.0,1,2,2148.0,170,8.5
3949,330,2013.0,1,0,1399.0,68,2.25
3950,1698,2010.0,0,2,1798.0,138.1,4.65
3951,1108,2016.0,1,0,1598.0,118,7.85
3952,334,2011.0,1,0,1196.0,70,3.46
3953,482,2018.0,0,0,1199.0,88.7,8.25
3954,1229,2006.0,1,0,993.0,60,1.25
3955,1731,2012.0,1,3,2982.0,171,16.0
3956,1032,2015.0,1,0,1248.0,88.5,7.4
3957,1459,2016.0,1,0,799.0,53.3,3.07
3958,700,2011.0,0,0,1197.0,80,3.84
3959,1012,2016.0,0,0,998.0,67.04,4.2
3960,509,2018.0,1,0,1396.0,88.7,10.82
3961,478,2016.0,1,0,1498.0,98.6,6.1
3962,419,2011.0,1,0,1497.0,118,3.1
3963,1357,2001.0,1,3,1468.0,85.8,1.0
3964,1395,2012.0,1,0,1498.0,97.6,4.69
3965,347,2011.0,0,0,2354.0,177.6,5.4
3966,924,2016.0,1,0,2179.0,140,12.0
3967,715,2018.0,1,0,1197.0,81.83,6.5
3968,1377,2014.0,1,0,1461.0,63.1,3.0
3969,1022,2015.0,0,0,1373.0,91.1,6.9
3970,1849,2011.0,1,0,1598.0,103.6,4.0
3971,747,2011.0,1,0,1197.0,80,4.25
3972,1692,2008.0,1,0,1798.0,138.1,5.1
3973,438,2014.0,1,0,1498.0,98.6,4.9
3974,1168,2014.0,1,2,1197.0,81.8,3.6
3975,1257,2016.0,0,0,2143.0,203,34.0
3976,1745,2015.0,1,0,2494.0,100.6,8.25
3977,1157,2011.0,1,0,1298.0,88.2,1.3
3978,1325,2018.0,0,0,2143.0,167.62,39.05
3979,564,2015.0,1,0,1197.0,82,3.75
3980,1197,2010.0,1,0,998.0,67.1,2.1
3981,245,2016.0,1,0,1498.0,98.59,8.8
3982,1816,2015.0,1,0,1198.0,74,5.84
3983,641,2018.0,0,0,1591.0,121.3,9.03
3984,1455,2017.0,0,2,999.0,67,3.25
3985,392,2013.0,0,0,1198.0,86.8,4.9
3986,317,2018.0,1,0,1196.0,86.8,6.46
3987,1731,2014.0,1,2,2982.0,171,18.5
3988,1603,2013.0,1,0,1396.0,69.01,2.7
3989,311,2016.0,1,0,1498.0,99,4.6
3990,1135,2014.0,1,0,1248.0,74,5.35
3991,1380,2011.0,1,0,1461.0,63.1,2.3
3992,1509,2016.0,0,0,1968.0,141,15.45
3993,1809,2014.0,0,0,1968.0,138.03,12.49
3994,62,2016.0,0,0,2967.0,241.4,48.76
3995,716,2011.0,1,0,1197.0,80,3.2
3996,75,2012.0,0,0,1995.0,181,8.75
3997,743,2015.0,1,0,1396.0,88.73,5.99
3998,867,2005.0,1,2,2609.0,116.6,2.9
3999,16,2012.0,0,0,3197.0,68.05,18.0
4000,326,2011.0,1,0,1399.0,68.05,1.8
4001,350,2012.0,1,0,2354.0,180,6.25
4002,765,2013.0,1,0,1396.0,88.76,5.45
4003,779,2018.0,0,0,2179.0,187.7,52.5
4004,638,2013.0,0,0,1591.0,121.4,5.6
4005,452,2014.0,1,0,1497.0,117.3,6.45
4006,755,2012.0,1,0,1197.0,82.85,3.7
4007,391,2013.0,1,0,1198.0,86.8,3.49
4008,765,2013.0,1,0,1396.0,88.76,3.55
4009,1071,2017.0,1,0,2393.0,163.5,9.0
4010,950,2011.0,1,0,998.0,66.1,2.7
4011,226,2011.0,1,0,796.0,46.3,2.6
4012,970,2006.0,1,0,796.0,46.3,1.5
4013,917,2017.0,1,0,2179.0,140,15.9
4014,1158,2013.0,1,0,1248.0,74,5.2
4015,135,2014.0,0,0,1995.0,184,16.25
4016,1811,2007.0,0,2,1968.0,140,3.31
4017,141,2012.0,0,0,1995.0,184,24.0
4018,1095,2011.0,1,0,1197.0,85.8,2.5
4019,765,2013.0,1,2,1396.0,88.76,3.9
4020,1160,2013.0,1,0,1248.0,74,3.85
4021,1305,2011.0,1,0,1796.0,178,8.8
4022,1681,2009.0,1,2,1798.0,138.03,4.95
4023,635,2014.0,1,0,1582.0,126.32,5.75
4024,1434,2010.0,1,0,1461.0,108.45,6.17
4025,1155,2010.0,1,0,1248.0,75,3.45
4026,965,2016.0,1,0,998.0,67.1,3.2
4027,520,2017.0,0,0,1591.0,121.3,13.49
4028,1244,2016.0,0,0,1991.0,183,24.5
4029,400,2015.0,0,0,2354.0,152,14.7
4030,259,2014.0,1,0,1498.0,89.84,6.0
4031,1261,2016.0,0,0,2143.0,204,34.18
4032,569,2014.0,1,0,1120.0,70,3.5
4033,281,2006.0,1,0,1388.0,68,2.15
4034,514,2018.0,0,0,1582.0,126.2,11.25
4035,949,2010.0,1,0,998.0,66.1,2.0
4036,1088,2015.0,1,0,1248.0,73.94,4.27
4037,449,2017.0,1,0,1497.0,117.3,7.68
4038,1752,2017.0,1,0,2494.0,100.6,14.52
4039,1331,2011.0,0,2,3498.0,272,16.85
4040,1517,2015.0,1,0,1498.0,103.52,5.75
4041,261,2017.0,1,0,1499.0,110,8.3
4042,1005,2014.0,0,0,998.0,67.04,3.95
4043,1855,2014.0,1,0,1598.0,103.6,4.8
4044,1872,2011.0,0,0,2400.0,215,12.0
4045,1706,2017.0,1,0,1364.0,67.04,6.25
4046,1585,2012.0,1,0,1405.0,70,2.5
4047,446,2014.0,0,0,1497.0,117.3,7.5
4048,423,2010.0,1,0,1497.0,118,3.5
4049,1508,2005.0,1,0,1896.0,66,1.99
4050,1676,2009.0,1,0,1798.0,138,2.25
4051,1709,2014.0,1,0,1496.0,88.73,3.25
4052,135,2016.0,0,0,1995.0,184,28.5
4053,431,2006.0,0,0,1497.0,78,1.5
4054,765,2017.0,1,0,1396.0,88.73,7.0
4055,1277,2014.0,0,0,2987.0,261.5,27.5
4056,512,2015.0,1,0,1582.0,126.2,10.5
4057,42,2014.0,0,2,1968.0,174.33,21.5
4058,802,2016.0,0,0,2179.0,147.5,35.0
4059,1512,2015.0,0,0,1498.0,103.52,7.99
4060,1005,2015.0,0,0,998.0,67.04,4.88
4061,67,2013.0,0,0,2894.0,444,40.5
4062,1037,2015.0,1,0,1373.0,91.1,6.55
4063,49,2015.0,0,0,1968.0,174.3,29.64
4064,329,2013.0,1,2,1399.0,68,4.34
4065,255,2014.0,1,0,999.0,123.37,6.22
4066,419,2009.0,1,2,1497.0,118,2.25
4067,779,2015.0,0,0,2179.0,187.7,38.0
4068,1168,2008.0,1,2,1197.0,81.8,2.15
4069,109,2014.0,0,0,1995.0,190,22.45
4070,1240,2017.0,0,0,2143.0,107.3,20.87
4071,391,2013.0,1,0,1198.0,86.8,3.1
4072,764,2016.0,1,0,1197.0,81.83,5.95
4073,1571,2006.0,1,2,1405.0,68,0.86
4074,1731,2010.0,1,0,2982.0,171,9.25
4075,705,2011.0,1,0,1086.0,68.05,2.25
4076,717,2016.0,1,0,1197.0,80,6.13
4077,988,2006.0,1,2,1590.0,86.7,1.81
4078,363,2014.0,0,2,1198.0,86.7,3.79
4079,815,2017.0,0,0,2993.0,255,160.0
4080,1719,2011.0,1,0,1364.0,78.9,3.6
4081,707,2013.0,0,2,1197.0,78.9,3.85
4082,1825,2013.0,1,0,1199.0,73.9,4.5
4083,990,2018.0,1,0,998.0,100,8.61
4084,765,2016.0,1,0,1396.0,88.76,6.5
4085,1703,2005.0,0,0,1794.0,125,2.6
4086,1761,2015.0,1,0,2494.0,100.6,15.0
4087,1006,2017.0,0,0,998.0,67.04,4.7
4088,1504,2015.0,0,0,1968.0,141,12.99
4089,495,2018.0,1,0,1497.0,117.3,7.32
4090,631,2015.0,1,2,1582.0,126.2,6.5
4091,419,2012.0,1,2,1497.0,118,5.67
4092,235,2014.0,1,2,1248.0,67,3.0
4093,1031,2015.0,1,2,1248.0,88.5,5.5
4094,1211,2015.0,1,0,998.0,67.1,3.35
4095,14,2015.0,0,0,2967.0,241.4,25.02
4096,1673,2017.0,0,0,2487.0,175.67,26.11
4097,750,2016.0,1,0,1197.0,81.83,7.09
4098,1106,2012.0,1,0,1586.0,103.3,2.65
4099,557,2018.0,1,0,1197.0,81.86,6.5
4100,1825,2012.0,1,0,1199.0,73.9,4.5
4101,151,2016.0,0,0,2993.0,258,57.0
4102,1831,2012.0,1,0,1198.0,73.9,3.82
4103,1439,2013.0,1,0,1461.0,83.8,5.25
4104,1553,2016.0,0,0,1798.0,177.46,16.81
4105,48,2013.0,0,0,1968.0,174.3,21.5
4106,984,2017.0,1,0,1248.0,74,8.5
4107,1831,2013.0,1,0,1198.0,73.9,3.25
4108,1370,2019.0,0,0,2477.0,175.56,27.11
4109,1030,2015.0,1,0,1373.0,91.1,5.95
4110,1442,2015.0,1,0,1461.0,83.8,6.79
4111,527,2016.0,1,0,814.0,55.2,2.55
4112,402,2008.0,1,2,2354.0,152,3.7
4113,636,2014.0,1,2,1591.0,121.3,6.75
4114,1697,2015.0,1,0,1798.0,138.03,6.95
4115,1115,2011.0,1,0,1586.0,103.3,2.78
4116,1831,2016.0,1,0,1198.0,73.9,6.18
4117,57,2015.0,0,0,1968.0,174.3,36.0
4118,423,2012.0,1,0,1497.0,118,5.81
4119,1207,2014.0,1,0,998.0,67.04,3.41
4120,1370,2018.0,0,0,2477.0,175.56,26.5
4121,1502,2015.0,0,0,1798.0,177.5,16.0
4122,512,2017.0,1,0,1582.0,126.2,12.13
4123,972,2009.0,1,2,796.0,46.3,1.8
4124,428,2013.0,1,0,1497.0,116.3,6.25
4125,207,2016.0,1,0,799.0,53,2.75
4126,1555,2011.0,1,0,1968.0,138.08,6.0
4127,1239,2013.0,0,0,1595.0,120.7,11.56
4128,1828,2014.0,0,2,1197.0,103.6,5.2
4129,245,2014.0,1,0,1498.0,98.59,7.52
4130,519,2017.0,1,0,1591.0,121.3,12.49
4131,1729,2019.0,1,0,2755.0,174.5,35.82
4132,1145,2017.0,1,0,1197.0,83.14,6.25
4133,712,2015.0,1,0,1197.0,80,6.22
4134,382,2016.0,1,0,1497.0,117.3,8.02
4135,1009,2014.0,1,0,998.0,272,3.75
4136,1259,2009.0,0,2,3498.0,272,11.75
4137,699,2012.0,1,0,1197.0,78.9,2.25
4138,1721,2013.0,1,0,1197.0,78.9,3.55
4139,1262,2017.0,0,0,2143.0,204,38.15
4140,526,2015.0,1,0,814.0,55.2,2.66
4141,1188,2014.0,1,0,998.0,67.04,2.85
4142,419,2011.0,1,0,1497.0,118,4.95
4143,1338,2003.0,0,0,2987.0,210,6.5
4144,1590,2016.0,1,2,1396.0,69.01,2.4
4145,522,2016.0,1,0,1591.0,121.3,12.5
4146,1197,2013.0,1,0,998.0,67.04,3.0
4147,1045,2017.0,1,0,1248.0,73.75,6.67
4148,340,2008.0,1,1,1299.0,70,1.97
4149,1831,2013.0,1,0,1198.0,73.9,2.8
4150,698,2011.0,1,0,1197.0,78.9,2.65
4151,178,2014.0,1,0,1248.0,73.74,4.75
4152,814,2003.0,0,2,1796.0,157.7,16.11
4153,1248,2011.0,0,2,1796.0,157.7,19.0
4154,1171,2012.0,1,0,1248.0,75,4.5
4155,925,2012.0,1,0,2179.0,140,8.25
4156,1718,2014.0,1,0,1197.0,78.9,3.5
4157,925,2013.0,1,0,2179.0,140,8.5
4158,522,2015.0,1,0,1591.0,121.3,9.0
4159,436,2014.0,1,0,1498.0,98.6,6.75
4160,1137,2014.0,1,0,1248.0,73.9,5.4
4161,1197,2015.0,1,0,998.0,67.04,3.5
4162,529,2012.0,1,0,814.0,55.2,2.6
4163,1779,2017.0,0,0,2755.0,171.5,20.5
4164,515,2017.0,1,2,1591.0,121.3,11.31
4165,1216,2018.0,1,0,998.0,67.04,4.5
4166,1281,2015.0,0,0,2987.0,254.8,56.0
4167,1003,2017.0,1,0,998.0,67.04,5.2
4168,887,2011.0,1,0,2179.0,120,5.25
4169,209,2018.0,1,0,799.0,53.64,3.6
4170,215,2014.0,1,0,1248.0,75,3.3
4171,539,2013.0,1,0,1582.0,126.24,5.85
4172,1131,2014.0,1,0,1197.0,85.8,3.9
4173,11,2009.0,0,0,1968.0,140,7.98
4174,396,2014.0,0,0,1198.0,86.8,4.3
4175,1197,2011.0,1,0,998.0,67.1,2.25
4176,695,2013.0,1,0,1086.0,68.05,3.2
4177,633,2012.0,1,0,1582.0,126.32,6.55
4178,633,2014.0,1,2,1582.0,126.32,6.9
4179,1092,2009.0,1,0,1248.0,73.94,2.95
4180,516,2017.0,1,0,1582.0,126.2,11.45
4181,982,2017.0,1,0,1197.0,83.1,6.37
4182,623,2011.0,1,0,1582.0,126.3,5.0
4183,1583,2012.0,1,2,1248.0,74,2.6
4184,714,2010.0,1,0,1197.0,80,1.9
4185,1426,2015.0,0,0,2967.0,300,60.95
4186,1053,2017.0,1,0,1196.0,73,4.44
4187,84,2012.0,0,2,1995.0,190,15.3
4188,1059,2016.0,1,2,1248.0,88.5,8.2
4189,675,2014.0,0,0,1197.0,81.86,5.25
4190,1836,2016.0,0,2,1197.0,103.2,8.5
4191,46,2015.0,0,0,1968.0,174.33,23.75
4192,695,2013.0,1,0,1086.0,68.05,2.74
4193,1809,2016.0,0,0,1968.0,138.03,13.83
4194,989,2017.0,1,0,998.0,100,6.99
4195,691,2009.0,1,0,1086.0,68.05,2.25
4196,1751,2013.0,1,0,2494.0,102,11.49
4197,170,2012.0,1,2,1199.0,79.4,2.87
4198,1749,2005.0,1,0,2494.0,102,3.25
4199,350,2009.0,1,2,2354.0,180,3.5
4200,843,2017.0,1,0,1198.0,77,4.49
4201,1825,2011.0,1,0,1199.0,73.9,2.9
4202,1743,2014.0,1,0,1998.0,132,12.36
4203,899,2011.0,0,0,2179.0,120,6.0
4204,128,2010.0,0,0,2993.0,258,31.0
4205,453,2015.0,1,0,1498.0,98.6,5.49
4206,1823,2015.0,1,0,1199.0,73.9,5.86
4207,924,2015.0,1,0,2179.0,140,9.0
4208,1844,2016.0,1,0,1598.0,103.5,7.7
4209,450,2017.0,1,0,1497.0,117.3,9.47
4210,49,2014.0,0,0,1968.0,174.3,29.0
4211,421,2012.0,0,0,1497.0,118,5.42
4212,1168,2016.0,1,0,1197.0,81.8,6.39
4213,956,2015.0,1,0,796.0,47.3,2.75
4214,329,2011.0,1,0,1399.0,68,2.5
4215,595,2012.0,1,0,1086.0,62.1,2.35
4216,1207,2015.0,1,0,998.0,67.1,4.65
4217,436,2014.0,1,0,1498.0,98.6,6.0
4218,429,2012.0,1,2,1497.0,116.3,3.5
4219,438,2014.0,1,0,1498.0,98.6,7.0
4220,663,2014.0,1,0,1591.0,121.3,7.75
4221,961,2014.0,1,0,998.0,67.1,2.93
4222,1254,2014.0,0,0,2143.0,203,22.5
4223,154,2014.0,0,0,2993.0,241,40.66
4224,1199,2008.0,1,0,1061.0,64,1.75
4225,1448,2015.0,1,2,1461.0,108.45,8.2
4226,890,2011.0,1,0,2179.0,120,4.49
4227,271,2016.0,0,0,3198.0,197.2,26.5
4228,1223,2011.0,1,0,998.0,67.1,2.6
4229,599,2005.0,1,2,1197.0,78.9,1.65
4230,687,2011.0,1,0,1197.0,78.9,2.49
4231,396,2013.0,0,0,1198.0,86.8,5.4
4232,1186,2017.0,0,0,998.0,67,4.35
4233,45,2018.0,0,0,1968.0,147.51,32.73
4234,1299,2012.0,0,0,2987.0,165,26.0
4235,1196,2011.0,1,0,998.0,67.1,2.5
4236,19,2015.0,0,0,1968.0,187.74,21.66
4237,1460,2016.0,1,0,799.0,53.3,2.99
4238,954,2016.0,1,0,796.0,47.3,2.61
4239,1754,2013.0,1,0,2494.0,100,8.25
4240,1685,2015.0,0,0,1794.0,138.1,12.5
4241,313,2015.0,1,0,1498.0,99,5.5
4242,391,2014.0,1,0,1198.0,86.8,5.53
4243,344,2004.0,1,2,1597.0,92,1.1
4244,870,2014.0,1,0,2179.0,120,6.85
4245,1339,2007.0,1,0,2987.0,210,17.09
4246,887,2012.0,1,2,2179.0,120,4.93
4247,807,2012.0,0,2,2179.0,147.51,17.5
4248,169,2011.0,1,0,1199.0,79.4,1.95
